id,images/0,text,likes,replies,retweets,quotes,timestamp,url
1.12333658643379E+018,,twelve years of everydays.  ✔️,1506,44,69,13,2019-04-30T21:21:00.000Z,https://twitter.com/beeple/status/1123336586433789953
1.12333573691537E+018,https://pbs.twimg.com/media/D5bjawnW4Agng12.jpg,"#everyday #cinema4d - rest in peace, motherfucker.",519,12,35,0,2019-04-30T21:18:00.000Z,https://twitter.com/beeple/status/1123335736915374081
1.12296516570256E+018,https://pbs.twimg.com/media/D5WStfgX4AUK1jk.jpg,#EVERYDAY #CINEMA4D - DRAKES HOLES,360,6,30,8,2019-04-29T20:45:00.000Z,https://twitter.com/beeple/status/1122965165702557696
1.1227097668396E+018,https://pbs.twimg.com/media/D5Sqf11XoAAIMED.jpg,#everyday #cinema4d - BUTCH'S YEAR,467,4,39,2,2019-04-29T03:50:00.000Z,https://twitter.com/beeple/status/1122709766839599105
1.12253882339576E+018,https://pbs.twimg.com/media/D5QOnmxW4AA5Rkk.jpg,PUMPED AFFFFFFF for @fitc tomorrow!1111111   was super honored to direct the titles this year and really proud of what we put together.   stay tuned for some weirdnessssss!!!!!1111111    🤖🤖🤖❤️🤖🤖🤖,144,7,1,1,2019-04-28T16:31:00.000Z,https://twitter.com/beeple/status/1122538823395762176
1.12221296811099E+018,https://pbs.twimg.com/media/D5LmtcZX4AU1OGA.jpg,#everyday #cinema4d - BAD POOH,1181,15,151,7,2019-04-27T18:56:00.000Z,https://twitter.com/beeple/status/1122212968110985218
1.121971174874E+018,https://pbs.twimg.com/media/D5IJE0eW0AAqSf0.jpg,#everyday #cinema4d - FINAL OUTPOST,570,3,66,0,2019-04-27T02:55:00.000Z,https://twitter.com/beeple/status/1121971174874001409
1.12157981684581E+018,,MICHAEL JACKSON AI HOST WOMB #everydaysinmotion,1830,98,325,98,2019-04-26T01:00:00.000Z,https://twitter.com/beeple/status/1121579816845807621
1.12126056214133E+018,https://pbs.twimg.com/media/D4-EbP6W4AAI9tH.jpg,#everyday #cinema4d - MICHAEL JACKSON AI HOST WOMB,520,22,54,17,2019-04-25T03:52:00.000Z,https://twitter.com/beeple/status/1121260562141327361
1.12089860248488E+018,https://pbs.twimg.com/media/D447TatWkAEtWap.jpg,#everyday #cinema4d - UNCHARTED GROUND,606,2,65,1,2019-04-24T03:53:00.000Z,https://twitter.com/beeple/status/1120898602484883457
1.12052425739671E+018,https://pbs.twimg.com/media/D4zm1DYXkAU3VeG.jpg,#everyday #cinema4d - COOL STORY,715,4,78,1,2019-04-23T03:06:00.000Z,https://twitter.com/beeple/status/1120524257396707328
1.12014122421478E+018,https://pbs.twimg.com/media/D4uIbFwXkAEgDg8.jpg,#everyday #cinema4d - EASTER VS. CHRISTMAS,581,2,57,1,2019-04-22T01:44:00.000Z,https://twitter.com/beeple/status/1120141224214781954
1.11981171194566E+018,https://pbs.twimg.com/media/D4peUGuXsAAMyAC.jpg,#everyday #cinema4d - CAMP MOGRAPH  --  check out this dope new conference!!!  campmograph.com  🏕️🏕️🏕️🔥🏕️🏕️🏕️,159,1,12,5,2019-04-21T03:54:00.000Z,https://twitter.com/beeple/status/1119811711945662470
1.11944825597531E+018,https://pbs.twimg.com/media/D4kUM3KW4AAhwY4.jpg,#everyday #cinema4d - BANANA REPUBLIC,617,2,82,3,2019-04-20T03:50:00.000Z,https://twitter.com/beeple/status/1119448255975309313
1.1193025051612E+018,,did the album artz on this hot new release by my homies @FatumMusic  armd1472.lnk.to/TW   🔥🔥🔥,65,0,2,0,2019-04-19T18:11:00.000Z,https://twitter.com/beeple/status/1119302505161199616
1.11905947127851E+018,https://pbs.twimg.com/media/D4eypaBX4AAoJVz.jpg,#everyday #cinema4d - NIGHTSTREAM,1146,6,137,0,2019-04-19T02:05:00.000Z,https://twitter.com/beeple/status/1119059471278510080
1.11902442326729E+018,,beeple - live via Restream.io pscp.tv/w/b4kD0zIwNjg4NTR8MV…,171,1,27,2,2019-04-18T23:46:00.000Z,https://twitter.com/beeple/status/1119024423267291136
1.11872021666044E+018,https://pbs.twimg.com/media/D4Z9-MtXsAE6Woa.jpg,#everyday #cinema4d - HUMAN ERROR,831,3,112,1,2019-04-18T03:37:00.000Z,https://twitter.com/beeple/status/1118720216660434944
1.11825664693179E+018,https://pbs.twimg.com/media/D4TVr7OWwAAbBmM.jpg,FUUUUUUUUUUUUUUUUUU!!!!!!!!  absolutely beyond pumped to have my artwork featured on the cover of the latest issue of Heavy Metal !!!!!!!!!!!! To be featured on a magazine that has been showcasing weird ass sci-fi art since the 70’s is such an honor !!!   🙏🙏🙏,1541,35,113,1,2019-04-16T20:55:00.000Z,https://twitter.com/beeple/status/1118256646931787788
