id,images/0,text,likes,replies,retweets,quotes,timestamp,url
1.14538318009202E+018,https://pbs.twimg.com/media/D-U3isbXsAUxO7u.jpg,#everyday #cinema4d - everything i was gonna say has swear words in it.,465,3,44,2,2019-06-30T17:26:00.000Z,https://twitter.com/beeple/status/1145383180092022784
1.1450176926022E+018,https://pbs.twimg.com/media/D-PrdjqXYAAJRvO.jpg,#everyday #cinema4D -  SILVERSHROOM,510,2,58,1,2019-06-29T17:14:00.000Z,https://twitter.com/beeple/status/1145017692602195969
1.14466657029324E+018,https://pbs.twimg.com/media/D-Kro6PW4AAC9AW.jpg,#everyday #cinema4d - KEANU FRIED CHURCH (live at la galeria rojo),632,12,103,4,2019-06-28T17:59:00.000Z,https://twitter.com/beeple/status/1144666570293239814
1.14434257002743E+018,https://pbs.twimg.com/media/D-GE8joXYAE3s_W.jpg,#everyday #cinema4d - METROPOL PARASOL (and in real life),839,8,106,6,2019-06-27T20:31:00.000Z,https://twitter.com/beeple/status/1144342570027429889
1.143979380538E+018,,❤️❤️❤️🙌❤️❤️❤️,21,2,0,0,2019-06-26T20:28:00.000Z,https://twitter.com/beeple/status/1143979380537995265
1.14397775857973E+018,https://pbs.twimg.com/media/D-A5QRmXUAAygf2.jpg,#everyday #cinema4d - INCURSION,409,4,41,1,2019-06-26T20:22:00.000Z,https://twitter.com/beeple/status/1143977758579728387
1.14371914052132E+018,https://pbs.twimg.com/media/D99OHmeXYAUOYMl.jpg,#everyday #cinema4d - GLOWWW,383,1,39,0,2019-06-26T03:14:00.000Z,https://twitter.com/beeple/status/1143719140521324551
1.14333989507685E+018,https://pbs.twimg.com/media/D931QS4XYAA_X0C.jpg,KOMMUNICATE  #everyday #cinema4d,783,3,117,2,2019-06-25T02:07:00.000Z,https://twitter.com/beeple/status/1143339895076851713
1.14298908038652E+018,https://pbs.twimg.com/media/D9y2dTpWsAAM-Lh.jpg,#everyday #cinema4d - ZUCKERBEAST SIGHTING,1209,13,187,7,2019-06-24T02:53:00.000Z,https://twitter.com/beeple/status/1142989080386514946
1.14261864197807E+018,https://pbs.twimg.com/media/D9tlhxUXYAEGBkF.jpg,#everyday #cinema4d - DEATHVALLEY,796,3,88,0,2019-06-23T02:21:00.000Z,https://twitter.com/beeple/status/1142618641978068992
1.14225346370488E+018,https://pbs.twimg.com/media/D9oZVWyX4AA21jx.jpg,#everyday #cinema4d - CHROMA.GNETIC,908,7,105,1,2019-06-22T02:10:00.000Z,https://twitter.com/beeple/status/1142253463704879104
1.14215160503649E+018,,"some dope ass stories with some ok artwork!!  🙃🙃🙃

medium.com/neon-concrete/neo…",155,5,14,2,2019-06-21T19:25:00.000Z,https://twitter.com/beeple/status/1142151605036494848
1.14155527488241E+018,https://pbs.twimg.com/media/D9eeFuBWkAUkHuE.jpg,#everyday #cinema4d - GAMTORRO,500,1,70,1,2019-06-20T03:56:00.000Z,https://twitter.com/beeple/status/1141555274882408453
1.14119335423715E+018,https://pbs.twimg.com/media/D9ZTvATW4AA1xFq.jpg,#everyday #cinema4d - LITTLE ROCKET MAN 2091,2446,23,580,19,2019-06-19T03:57:00.000Z,https://twitter.com/beeple/status/1141193354237153281
1.14082649274788E+018,https://pbs.twimg.com/media/D9UHiBDWwAUxBBu.jpg,#everyday #cinema4d - BLUE MONDAY 💙,704,2,75,2,2019-06-18T03:40:00.000Z,https://twitter.com/beeple/status/1140826492747878400
1.14043408465054E+018,https://pbs.twimg.com/media/D9OiZMmWsAUTdP_.jpg,#everyday #cinema4d - XEON SUPER BEAST,757,7,81,1,2019-06-17T01:40:00.000Z,https://twitter.com/beeple/status/1140434084650541056
1.14010586012076E+018,https://pbs.twimg.com/media/D9J3Wy7WkAEVmoO.jpg,#everyday #cinema4d - EXPLUSION,1621,8,240,3,2019-06-16T03:56:00.000Z,https://twitter.com/beeple/status/1140105860120764417
1.13938169484521E+018,https://pbs.twimg.com/media/D8_lOX6UYAAj8kj.jpg,#everyday #cinema4d - GIAGANTICA,1071,10,166,1,2019-06-14T03:58:00.000Z,https://twitter.com/beeple/status/1139381694845206528
1.13902046688938E+018,https://pbs.twimg.com/media/D86c-QNX4AA3rAS.jpg,#everyday #cinema4d - SOULSUCK,979,11,92,1,2019-06-13T04:03:00.000Z,https://twitter.com/beeple/status/1139020466889379841
1.13865145629747E+018,https://pbs.twimg.com/media/D81M3JUXsAQw8st.jpg,#everyday #cinema4d - midnight 💜,904,5,111,1,2019-06-12T03:37:00.000Z,https://twitter.com/beeple/status/1138651456297472002
1.13808048579036E+018,,FOREVER KING #everydaysinmotion,6268,25,1423,18,2019-06-10T13:48:00.000Z,https://twitter.com/beeple/status/1138080485790363648
1.13793040036865E+018,https://pbs.twimg.com/media/D8q9mcuW4AAhiOF.jpg,#everyday #cinema4d - FINITE SILENCE,842,7,127,3,2019-06-10T03:52:00.000Z,https://twitter.com/beeple/status/1137930400368648192
1.13756844397531E+018,https://pbs.twimg.com/media/D8l0YglXYAA_GOv.jpg,#everyday #cinema4d - GENERAL DUPLEX,554,4,54,1,2019-06-09T03:53:00.000Z,https://twitter.com/beeple/status/1137568443975311360
1.13718633136755E+018,https://pbs.twimg.com/media/D8gY4juXoAIzV-Q.jpg,#everyday #cinema4d - RECURSIVE PRAYERS,933,6,149,0,2019-06-08T02:35:00.000Z,https://twitter.com/beeple/status/1137186331367546881
1.13682716569213E+018,https://pbs.twimg.com/media/D8bSJ7ZWkAAUKKg.jpg,#everyday #cinema4d - REPURPOSED FUTURE,907,8,102,1,2019-06-07T02:48:00.000Z,https://twitter.com/beeple/status/1136827165692125185
1.13647672744049E+018,https://pbs.twimg.com/media/D8WTFNSXkAAKd6M.jpg,#everyday #cinema4d - WWDC 2081,771,14,93,4,2019-06-06T03:35:00.000Z,https://twitter.com/beeple/status/1136476727440490496
1.13608679257326E+018,,GOING HOME #everydaysinmotion,5124,51,949,40,2019-06-05T01:46:00.000Z,https://twitter.com/beeple/status/1136086792573259777
1.13575109577352E+018,https://pbs.twimg.com/media/D8L-qAkXkAAY1-B.jpg,#everyday #cinema4d - SOLO MISSION,1143,15,156,2,2019-06-04T03:32:00.000Z,https://twitter.com/beeple/status/1135751095773515776
1.1353503797582E+018,,KINETIC TRANSPORT #everydaysinmotion,11678,34,2141,38,2019-06-03T00:59:00.000Z,https://twitter.com/beeple/status/1135350379758198784
1.13501981935766E+018,https://pbs.twimg.com/media/D8BktXcXYAMUk22.jpg,#everyday #cinema4d - MANUAL TRANSPORT,660,3,69,1,2019-06-02T03:06:00.000Z,https://twitter.com/beeple/status/1135019819357659137
1.13487426595684E+018,https://pbs.twimg.com/media/D785fC3UEAEl-JD.jpg,"amazing dude.  so much inspiration and just raw talent on every level... color / composition / values.... thanks much for sharing, will be studying until next year.

or as i'd really like to say,  FUUUUUUCK YOU BRO.  ;)

❤️",230,2,5,0,2019-06-01T17:28:00.000Z,https://twitter.com/beeple/status/1134874265956835330
1.13465908567105E+018,https://pbs.twimg.com/media/D78eW40WkAAm0EE.jpg,#everyday #cinema4d - WRITER'S BLOCK,432,3,47,1,2019-06-01T03:13:00.000Z,https://twitter.com/beeple/status/1134659085671047168
1.13465895658714E+018,,🙏🙏🙏❤️🙏🙏🙏,16,0,0,0,2019-06-01T03:12:00.000Z,https://twitter.com/beeple/status/1134658956587143175
