id,images/0,text,likes,replies,retweets,quotes,timestamp,url
1.09083203265625E+018,https://pbs.twimg.com/media/DyNp56YW0AAqlnu.jpg,#everyday #cinema4d - REFORMAT,391,3,31,1,2019-01-31T04:39:00.000Z,https://twitter.com/beeple/status/1090832032656252928
1.09046765948816E+018,https://pbs.twimg.com/media/DyIecj8X0AAypI0.jpg,#everyday #cinema4d - WE WERE GIANTS,1201,4,158,2,2019-01-30T04:32:00.000Z,https://twitter.com/beeple/status/1090467659488157696
1.09010755690587E+018,https://pbs.twimg.com/media/DyDVYKOXcAAxZe-.jpg,#everyday #cinema4d -TIMECODIA,571,2,62,1,2019-01-29T04:41:00.000Z,https://twitter.com/beeple/status/1090107556905865216
1.08974764587318E+018,https://pbs.twimg.com/media/Dx-PqraX4AAHO8p.jpg,#everyday #cinema4d - ORIGIN ATLANTIS,486,7,57,0,2019-01-28T04:50:00.000Z,https://twitter.com/beeple/status/1089747645873176577
1.08935973840669E+018,,AUTOPILOT #everydaysinmotion,3126,49,486,16,2019-01-27T03:09:00.000Z,https://twitter.com/beeple/status/1089359738406686720
1.08900779795674E+018,https://pbs.twimg.com/media/DxzugzsUwAAWSJr.jpg,#everyday #cinema4d - FULLY SUBMERGED,791,4,114,2,2019-01-26T03:51:00.000Z,https://twitter.com/beeple/status/1089007797956739072
1.08865939057042E+018,https://pbs.twimg.com/media/Dxux6KwWsAA3yaL.jpg,#everyday #cinema4d - ELECTRIC CITY,1463,19,217,4,2019-01-25T04:46:00.000Z,https://twitter.com/beeple/status/1088659390570418176
1.08855637919811E+018,,"SUPER PUMPED to be speaking at Motion Plus Design LA Feb 23rd.   so many badass speakers @videocopilot  @joyceho @martiromances Karin Fong, and Kyle Cooper... come say hi!!!!!!!!!1111 :)   🔥🔥🔥",354,1,44,5,2019-01-24T21:57:00.000Z,https://twitter.com/beeple/status/1088556379198107648
1.08816134190129E+018,,DOPENESSSSSSSS!!!!!!,38,0,2,0,2019-01-23T19:47:00.000Z,https://twitter.com/beeple/status/1088161341901287425
1.08812976995326E+018,,#everydaysinmotion AMAZON GIANT FETUS FULFILLMENT CENTER,3118,40,648,41,2019-01-23T17:42:00.000Z,https://twitter.com/beeple/status/1088129769953263616
1.08791775418593E+018,https://pbs.twimg.com/media/DxkPH3HW0AAqgSA.jpg,#everyday #cinema4d - SPIDERVERSECEPTION,842,1,124,1,2019-01-23T03:39:00.000Z,https://twitter.com/beeple/status/1087917754185932801
1.08755578210166E+018,https://pbs.twimg.com/media/DxfFp1JUwAAw1cC.jpg,#everyday #cinema4d - GENERATION Y3K,547,3,52,0,2019-01-22T03:41:00.000Z,https://twitter.com/beeple/status/1087555782101663744
1.08721763533765E+018,https://pbs.twimg.com/media/DxaSkpnUcAIgs1f.jpg,#everyday #cinema4d - TO INFINITY AND BEYOND,678,10,109,2,2019-01-21T05:17:00.000Z,https://twitter.com/beeple/status/1087217635337650176
1.08678282158112E+018,https://pbs.twimg.com/media/DxUG5lbWwAEaD2r.jpg,#everyday #cinema4d - LOW END,657,7,82,0,2019-01-20T00:29:00.000Z,https://twitter.com/beeple/status/1086782821581115393
