id,images/0,text,likes,replies,retweets,quotes,timestamp,url
1.21183236853901E+018,https://pbs.twimg.com/media/ENFLG_6X0AAoCNH.jpg,#everyday #cinema4d - 2019,1240,26,149,10,2019-12-31T02:12:00.000Z,https://twitter.com/beeple/status/1211832368539013120
1.21174262203906E+018,https://pbs.twimg.com/media/END5fREW4AAmi_J.jpg,"raw imagination, sense of color / composition, storytelling ability, vision of future, amazing style, etc. etc. etc.  

i'd be pretty happy **IF** i could be like 1/4 as good as syd mead by the time i die. 🙏🙏🙏",2346,18,348,9,2019-12-30T20:15:00.000Z,https://twitter.com/beeple/status/1211742622039056391
1.21148744548271E+018,https://pbs.twimg.com/media/ENARZ7CWwAEgXsC.jpg,SPIDER-YE FEEDING TIME #everyday,1141,12,133,10,2019-12-30T03:21:00.000Z,https://twitter.com/beeple/status/1211487445482704899
1.21113902543378E+018,https://pbs.twimg.com/media/EM7UhPaXUAAb1BO.jpg,#everyday #cinema4d - ROUTINE MAINTENANCE,1017,6,78,1,2019-12-29T04:17:00.000Z,https://twitter.com/beeple/status/1211139025433776128
1.21077180364098E+018,https://pbs.twimg.com/media/EM2Ghj_UwAUqwwP.jpg,#everyday #cinema4d - HUMANITY 2020,597,3,41,1,2019-12-28T03:57:00.000Z,https://twitter.com/beeple/status/1210771803640975360
1.21041067565206E+018,https://pbs.twimg.com/media/EMw-FyJWkAEZMIQ.jpg,#everyday #cinema4d - CURRENT EVENTS,1445,4,143,7,2019-12-27T04:02:00.000Z,https://twitter.com/beeple/status/1210410675652059136
1.21003731029482E+018,https://pbs.twimg.com/media/EMrqgskWsAQBmTV.jpg,#everyday #cinema4d - MISSED QUOTA,1127,15,81,5,2019-12-26T03:19:00.000Z,https://twitter.com/beeple/status/1210037310294822912
1.20969300848618E+018,https://pbs.twimg.com/media/EMmxXeDWoAAmV_2.jpg,#everyday #cinema4d - LEVEL 7 CHRISTMAS OMEGA SUPERMIRACLE,667,3,66,2,2019-12-25T04:31:00.000Z,https://twitter.com/beeple/status/1209693008486182912
1.20935101939159E+018,https://pbs.twimg.com/media/EMh6TKbX0AAUBUt.jpg,humanity should all just relax for a sec and build a really dope ass snowman together #everydays,1497,19,164,4,2019-12-24T05:52:00.000Z,https://twitter.com/beeple/status/1209351019391586304
1.20896599460724E+018,https://pbs.twimg.com/media/EMccAqCXkAANTmP.jpg,#everyday #cinema4d - AFTERMATH,1175,7,118,4,2019-12-23T04:22:00.000Z,https://twitter.com/beeple/status/1208965994607239168
1.20866990759816E+018,https://pbs.twimg.com/media/EMYO2jDXkAMFcsT.jpg,this could be like a dope ass like little autonomous primitive desk toy insect robot thing. i think we could make something that a lot of fucking dorks would like to have on their desk with all their other like friggn toys and shit.  hit me if you want to help. winkelmm@gmail.com,416,12,33,0,2019-12-22T08:45:00.000Z,https://twitter.com/beeple/status/1208669907598159874
1.20862644967197E+018,https://pbs.twimg.com/media/EMXnVGEXsAApkQP.jpg,WOGGLEBUG #everyday,392,3,19,0,2019-12-22T05:52:00.000Z,https://twitter.com/beeple/status/1208626449671970817
1.20804326830445E+018,https://pbs.twimg.com/media/EMPU8ImXUAcbFog.jpg,JUST A NICE SWEET CHRISTMAS ELF WHO ISN'T POSTING A BUNCH OF NASTY PICTURES OF MUTILATED BABY YODAS OR LIKE PUBES AND STUFF #everydays,567,29,31,6,2019-12-20T15:15:00.000Z,https://twitter.com/beeple/status/1208043268304449537
1.20787124060368E+018,https://pbs.twimg.com/media/EMM4e1vXsAAAKpM.jpg,#everyday #cinema4d BEAUTIFUL SNOWFLAKES,879,12,103,0,2019-12-20T03:51:00.000Z,https://twitter.com/beeple/status/1207871240603676673
1.20752105800331E+018,https://pbs.twimg.com/media/EMH5_smXsAA1SUZ.jpg,CHRISTMAS CAME EARLY #everydays,1013,13,106,5,2019-12-19T04:40:00.000Z,https://twitter.com/beeple/status/1207521058003308544
