id,images/0,text,likes,replies,retweets,quotes,timestamp,url
1.17844668831235E+018,https://pbs.twimg.com/media/EFqvAjDXoAIjSnV.jpg,BUZZMANCER  #everydays (ripoff of artwork by @B378Unit / #UnhideConference2019 )   ❤️❤️❤️,454,5,51,2,2019-09-29T23:09:00.000Z,https://twitter.com/beeple/status/1178446688312348674
1.17805775885742E+018,https://pbs.twimg.com/media/EFlNSJ0WoAAzb58.jpg,PLANT FOOD #everydays,325,6,37,4,2019-09-28T21:23:00.000Z,https://twitter.com/beeple/status/1178057758857420800
1.17768707259075E+018,https://pbs.twimg.com/media/EFf8IgcX0AAcmWz.jpg,"GOLDEN HOUR, GOLDEN SHOWER #everydays live at #unhideconference2019",862,45,184,55,2019-09-27T20:50:00.000Z,https://twitter.com/beeple/status/1177687072590745600
1.17740746333275E+018,https://pbs.twimg.com/media/EFb9155WwAE7Wf_.jpg,REBORN FROM THE FIRE #everyday,453,1,48,2,2019-09-27T02:19:00.000Z,https://twitter.com/beeple/status/1177407463332745216
1.17654080899824E+018,,IMAGINARY FRIEND #everydays,34348,416,8521,530,2019-09-24T16:56:00.000Z,https://twitter.com/beeple/status/1176540808998244354
1.17633196759337E+018,https://pbs.twimg.com/media/EFMrsDVWwAA3QRW.jpg,NEW FRIEND #everyday,970,7,123,3,2019-09-24T03:06:00.000Z,https://twitter.com/beeple/status/1176331967593373696
1.17633115344966E+018,,YEA BOIIIIIIIIII  !!! 🥳🥳🥳,12,0,0,0,2019-09-24T03:02:00.000Z,https://twitter.com/beeple/status/1176331153449656321
1.17598205243868E+018,https://pbs.twimg.com/media/EFHtcYZXYAAfTYV.jpg,CHILDHOOD  #everyday,2166,17,375,7,2019-09-23T03:55:00.000Z,https://twitter.com/beeple/status/1175982052438683648
1.17558943268836E+018,https://pbs.twimg.com/media/EFCIWyUWsAAwDV1.jpg,KILLACHU #everyday,925,10,139,4,2019-09-22T01:55:00.000Z,https://twitter.com/beeple/status/1175589432688357376
1.17525470320833E+018,https://pbs.twimg.com/media/EE9X69kW4AEiFQP.jpg,MADE WITH LOVE IN CUPERTINO #everyday,489,3,36,0,2019-09-21T03:45:00.000Z,https://twitter.com/beeple/status/1175254703208325124
1.17489520325524E+018,https://pbs.twimg.com/media/EE4Q9JhUUAATtNL.jpg,POST-CAPITALISM #everyday,808,8,90,0,2019-09-20T03:56:00.000Z,https://twitter.com/beeple/status/1174895203255238656
1.17452388571223E+018,https://pbs.twimg.com/media/EEy_PxGXoAAG5UG.jpg,NEW BACKGROUND #everyday (DL: bit.ly/2kTDq0n),580,3,64,1,2019-09-19T03:21:00.000Z,https://twitter.com/beeple/status/1174523885712228353
1.1744078434722E+018,https://pbs.twimg.com/media/EExVtW_WkAALMQZ.jpg,"BRAZIL!!  will be heading down for the amazing @unhideschool conference in sao paulo and will have a few days in Rio so we're gonna do a lil' meetup with @lightfarmbrasil .   no speakers, just hanging out and having some drinks!   come say hi!!!!!11111

beeple.eventbrite.ca",35,2,3,3,2019-09-18T19:40:00.000Z,https://twitter.com/beeple/status/1174407843472203779
1.17416409991733E+018,https://pbs.twimg.com/media/EEt4BnMWwAAW5NB.jpg,TOTAL ALIGNMENT #everydays,2298,20,371,11,2019-09-18T03:31:00.000Z,https://twitter.com/beeple/status/1174164099917332480
1.1734332654427E+018,https://pbs.twimg.com/media/EEjfVbLWkAAztAs.jpg,FEVER DREAM #everyday,498,2,62,1,2019-09-16T03:07:00.000Z,https://twitter.com/beeple/status/1173433265442701313
1.17308291408874E+018,https://pbs.twimg.com/media/EEegsTXX4AA0gC0.jpg,BEYOND MEAT #everydays,651,5,63,5,2019-09-15T03:55:00.000Z,https://twitter.com/beeple/status/1173082914088738816
1.17271949420628E+018,https://pbs.twimg.com/media/EEZWKbPX4AEYR9V.jpg,KIM JONG-UN REBRAND #everyday,981,23,157,22,2019-09-14T03:51:00.000Z,https://twitter.com/beeple/status/1172719494206283776
1.17235525333073E+018,https://pbs.twimg.com/media/EEUK4wcXYAIDrJt.jpg,#everyday #cinema4d - PIG MOON RISING,847,16,116,3,2019-09-13T03:44:00.000Z,https://twitter.com/beeple/status/1172355253330731008
1.17163801258693E+018,https://pbs.twimg.com/media/EEJ-j2zX4AEr3Z4.jpg,#everyday #cinema4d - ORGANIC VIRGIN BABY HEARTS™ -- NEW FLAVOR FROM HOTPOCKETS!!  #ad,463,12,53,3,2019-09-11T04:14:00.000Z,https://twitter.com/beeple/status/1171638012586934272
