id,images/0,text,likes,replies,retweets,quotes,timestamp,url
1.11E+18,https://pbs.twimg.com/media/D28_yg0XgAAhcpu.jpg,#everyday #cinema4d - LOW FREQUENCY,772,5,87,2,2019-03-31T02:23:00.000Z,https://twitter.com/beeple/status/1112178605868699649
1.11E+18,https://pbs.twimg.com/media/D23wKCKXcAEo_It.jpg,#everyday #cinema4d - CRYSTAL OVERDOSE,703,7,90,3,2019-03-30T01:55:00.000Z,https://twitter.com/beeple/status/1111809128941404160
1.11E+18,https://pbs.twimg.com/media/D2ynrFKVYAAjKrv.jpg,#everyday #cinema4d - ADAPTATION,1092,12,166,9,2019-03-29T01:59:00.000Z,https://twitter.com/beeple/status/1111447801941164033
1.11E+18,https://pbs.twimg.com/media/D2toqWkWkAECY4n.jpg,#EVERYDAY #CINEMA4D - LAUNCH CODES,574,3,69,0,2019-03-28T02:45:00.000Z,https://twitter.com/beeple/status/1111097038333272065
1.11E+18,,YESSSSSSSSSS.   🙏🙏🙏❤️🙏🙏🙏,79,5,5,0,2019-03-28T02:44:00.000Z,https://twitter.com/beeple/status/1111096659914776576
1.11E+18,,hahahahaha!!!  ❤️❤️❤️👏❤️❤️❤️,16,0,0,0,2019-03-28T02:43:00.000Z,https://twitter.com/beeple/status/1111096500828950530
1.11E+18,https://pbs.twimg.com/media/D2oQerVWkAAU4OS.jpg,#everyday #cinema4d - FORGOTTEN FUTURE,651,5,107,1,2019-03-27T01:42:00.000Z,https://twitter.com/beeple/status/1110718646798692354
1.11E+18,https://pbs.twimg.com/media/D2jQc8VXQAEyRec.jpg,#everyday #cinema4d - FIRE BORN,542,1,72,0,2019-03-26T02:23:00.000Z,https://twitter.com/beeple/status/1110366544427663361
1.11E+18,https://pbs.twimg.com/media/D2eSY7NX0AE3mQx.jpg,#everyday #cinema4d - OWL MOON,454,2,69,1,2019-03-25T03:13:00.000Z,https://twitter.com/beeple/status/1110016927152300032
1.11E+18,https://pbs.twimg.com/media/D2ZP-iOX4AEbzRv.jpg,#everyday #cinema4d - OCEAN FRONT,1378,16,214,8,2019-03-24T03:52:00.000Z,https://twitter.com/beeple/status/1109664330260336640
1.11E+18,https://pbs.twimg.com/media/D2T1YPQW0AA-tu6.jpg,#everyday #cinema4d - MUSHROOM KINGDOM,480,8,71,2,2019-03-23T02:31:00.000Z,https://twitter.com/beeple/status/1109281535335772160
1.11E+18,https://pbs.twimg.com/media/D2RugfjWsAAf6Xi.jpg,SPAIN!!!!!!!1111will be doing a workshop at the end of june in Seville! super pumped about this and excited to learn and teach in such a beautiful place!!! space is very limited so register NOW!!!1   more info and registration at info@lagaleriaroja.com   ❤️❤️❤️,172,4,14,1,2019-03-22T16:42:00.000Z,https://twitter.com/beeple/status/1109133225975341056
1.11E+18,https://pbs.twimg.com/media/D2O3xHWVYAA6Rjv.jpg,#everyday #cinema4d - THIN BLACK LINE,549,4,49,2,2019-03-22T03:22:00.000Z,https://twitter.com/beeple/status/1108932028618035200
1.11E+18,https://pbs.twimg.com/media/D2JqK2LXcAAVXt7.jpg,#everyday #cinema4d - RESISTANCE,1058,7,186,4,2019-03-21T03:05:00.000Z,https://twitter.com/beeple/status/1108565241632342016
1.11E+18,https://pbs.twimg.com/media/D2EjRmjXQAE-ly6.jpg,#everyday #cinema4d - 1981 FORWARD,943,3,132,0,2019-03-20T03:19:00.000Z,https://twitter.com/beeple/status/1108206457923592192
1.11E+18,,"anyone know of any CPA's who could help obtaining a ""Tax Residency Certificate"" from IRS.  we submitted the form but it's turned into a clusterfuck so if anyone's been through this or knows of an accountant would be super appreciated!!   🙏🙏🙏❤️🙏🙏🙏",16,2,1,0,2019-03-19T17:20:00.000Z,https://twitter.com/beeple/status/1108055681142276096
1.11E+18,https://pbs.twimg.com/media/D1_OiscX4AIixrM.jpg,#everyday #cinema4d - HIVE MIND,489,2,62,0,2019-03-19T02:28:00.000Z,https://twitter.com/beeple/status/1107831170358788097
1.11E+18,,"OMG GUYS!  lik 4 realz, don't miss the InSaNeLY HUGE KNOWLEDGE BOMB  i drop on ya buttholez.... i'm a youtuber now, I YOUTUBE.   😎😎😎 💣😎😎😎  
yewtu.be/watch?v=DydIVpAo…",217,6,22,5,2019-03-18T12:46:00.000Z,https://twitter.com/beeple/status/1107624349257863169
1.11E+18,https://pbs.twimg.com/media/D15ytA6WwAUgZEs.jpg,#everyday #cinema4d - BAD DEAL,593,4,77,0,2019-03-18T01:08:00.000Z,https://twitter.com/beeple/status/1107448714925391872
1.11E+18,https://pbs.twimg.com/media/D11M9ENXQAAcrov.jpg,#everyday #cinema4d - SYD CITY,1084,7,142,0,2019-03-17T03:47:00.000Z,https://twitter.com/beeple/status/1107126181663567872
1.11E+18,https://pbs.twimg.com/media/D1qvuPUWsAAH4E-.jpg,#everyday #cinema4d - DIAMOND PORTAL,952,7,127,2,2019-03-15T03:02:00.000Z,https://twitter.com/beeple/status/1106390159740805120
1.11E+18,https://pbs.twimg.com/media/D1lfr7iW0AEN3aG.jpg,#everyday #cinema4d - MEDIEVAL MEASURING CONTEST,614,6,78,2,2019-03-14T02:34:00.000Z,https://twitter.com/beeple/status/1106020787020918784
1.11E+18,https://pbs.twimg.com/media/D1gefXvX4AA8Xm4.jpg,#everyday #cinema4d - SPUNKTOPIA  -- made with dope new @kitbash3d  steampunk kit!! :)  ❤️❤️❤️,731,9,94,2,2019-03-13T03:11:00.000Z,https://twitter.com/beeple/status/1105667787538731008
1.11E+18,https://pbs.twimg.com/media/D1bSgdpWoAA8vfh.jpg,#everyday #cinema4d - RED LETTER,563,6,58,2,2019-03-12T03:01:00.000Z,https://twitter.com/beeple/status/1105302786554642433
1.10E+18,https://pbs.twimg.com/media/D1WKUdwXgAU1DWm.jpg,#everyday #cinema4d - POOH BOSS,1943,18,336,18,2019-03-11T03:05:00.000Z,https://twitter.com/beeple/status/1104941462070984704
1.10E+18,https://pbs.twimg.com/media/D1QcXILX0AIiSpJ.jpg,#everyday #cinema4d - ARTIFICIAL MOON 1973,865,2,111,0,2019-03-10T00:26:00.000Z,https://twitter.com/beeple/status/1104539038491516928
